OrderID,Discount,UnitPrice,ShippingCost,CustomerID,CustomerName,ShipMode,ProductCategory,ProductSubCategory,ProductName,Region,State,City,PostalCode,OrderDate,ShipDate,Profit,Sales,Year,Month,Day
16741,0.01,22.84,16.87,2498,Arlene Long,Regular Air,Office Supplies,Paper,Xerox 1982,West,California,San Diego,92024,2011/9/30,2011/10/1,-42.38,289.61,2011,9,30
44002,0.03,17.7,9.47,1723,Constance Flowers,Regular Air,Office Supplies,Storage & Organization,Portfile? Personal File Boxes,West,California,San Diego,92037,2010/2/7,2010/2/7,-52.33,261.85,2010,2,7
14855,0.06,3.58,5.47,1723,Constance Flowers,Express Air,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,West,California,San Diego,92037,2011/4/30,2011/5/2,-150.903,174.9,2011,4,30
33605,0.04,3.52,6.83,1723,Constance Flowers,Regular Air,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,West,California,San Diego,92037,2013/4/3,2013/4/5,-218.5345,153.01,2013,4,3
20007,0.08,1.68,1.57,2498,Arlene Long,Regular Air,Office Supplies,Pens & Art Supplies,Newell 323,West,California,San Diego,92024,2010/8/5,2010/8/6,-46.25,148.36,2010,8,5
89867,0,5.58,5.3,1783,Erin Y Stewart,Express Air,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,West,California,San Diego,92105,2013/12/12,2013/12/13,-20.46576,134.11,2013,12,12
89865,0.01,22.38,15.1,1783,Erin Y Stewart,Regular Air,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",West,California,San Diego,92105,2013/10/14,2013/10/14,-48.208,119.44,2013,10,14
14855,0.1,2.23,4.57,1723,Constance Flowers,Regular Air,Furniture,Office Furnishings,Eldon Pizzaz? Desk Accessories,West,California,San Diego,92037,2011/4/30,2011/5/2,-150.53,103.8,2011,4,30
89867,0.1,7.28,11.15,1783,Erin Y Stewart,Regular Air,Office Supplies,Paper,"Array? Parchment Paper, Assorted Colors",West,California,San Diego,92105,2013/12/12,2013/12/13,-55.91376,86.56,2013,12,12
7751,0.01,95.98,58.2,181,Wesley Waller,Delivery Truck,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,West,California,San Francisco,94122,2013/12/23,2013/12/24,-768.14,9095.8,2013,12,23
24294,0.03,200.97,15.59,3196,Rick Foster Hawkins,Delivery Truck,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,West,California,San Francisco,94109,2010/8/2,2010/8/3,1951.3,8717.75,2010,8,2
86601,0.05,599.99,24.49,1836,Dwight Albright Huffman,Regular Air,Technology,Copiers and Fax,Canon Image Class D660 Copier,West,California,San Francisco,94110,2011/1/9,2011/1/13,5049.8892,7318.68,2011,1,9
90777,0.03,304.99,19.99,1796,Carlos Johnson,Express Air,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,West,California,San Francisco,94110,2011/10/16,2011/10/20,3189.1248,4621.92,2011,10,16
86605,0.06,350.98,30,1836,Dwight Albright Huffman,Delivery Truck,Furniture,Chairs & Chairmats,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,West,California,San Francisco,94110,2012/12/10,2012/12/11,2863.545,4291.43,2012,12,10
15907,0.04,105.98,13.99,3196,Rick Foster Hawkins,Express Air,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",West,California,San Francisco,94109,2012/4/11,2012/4/14,950.68,4135.88,2012,4,11
86606,0.08,387.99,19.99,1836,Dwight Albright Huffman,Regular Air,Office Supplies,Binders and Binder Accessories,Fellowes PB300 Plastic Comb Binding Machine,West,California,San Francisco,94110,2013/2/26,2013/3/1,2844.7182,4122.78,2013,2,26
90778,0.01,420.98,19.99,1796,Carlos Johnson,Express Air,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,West,California,San Francisco,94110,2013/3/23,2013/3/25,2326.2453,3371.37,2013,3,23
90778,0.05,3502.14,8.73,1796,Carlos Johnson,Delivery Truck,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,West,California,San Francisco,94110,2013/3/23,2013/3/24,-7961.4309,3360.3,2013,3,23
34246,0.03,99.99,19.99,3196,Rick Foster Hawkins,Regular Air,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,West,California,San Francisco,94109,2011/10/7,2011/10/8,153.864,3356.48,2011,10,7
23271,0.09,808.49,55.3,181,Wesley Waller,Delivery Truck,Technology,Office Machines,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",West,California,San Francisco,94122,2011/11/3,2011/11/4,-1748.3433,2383.74,2011,11,3
15907,0.01,48.58,54.11,3196,Rick Foster Hawkins,Delivery Truck,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,West,California,San Francisco,94109,2012/4/11,2012/4/13,-1414.41,2041.6,2012,4,11
90780,0.01,70.98,26.74,1796,Carlos Johnson,Delivery Truck,Furniture,Bookcases,"Hon Metal Bookcases, Black",West,California,San Francisco,94110,2013/8/2,2013/8/7,162.50136,1858.23,2013,8,2
90780,0.05,182.55,69,1796,Carlos Johnson,Regular Air,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",West,California,San Francisco,94110,2013/8/2,2013/8/4,-249.98192,1491.25,2013,8,2
90778,0.05,140.98,36.09,1796,Carlos Johnson,Delivery Truck,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",West,California,San Francisco,94110,2013/3/23,2013/3/25,-427.99,1263.15,2013,3,23
90779,0.08,599.99,24.49,1796,Carlos Johnson,Regular Air,Technology,Copiers and Fax,Canon Image Class D660 Copier,West,California,San Francisco,94110,2013/5/11,2013/5/12,-1352.68,1126.06,2013,5,11
3585,0.07,10.06,2.06,181,Wesley Waller,Regular Air,Office Supplies,Paper,Riverleaf Stik-Withit? Designer Note Cubes?,West,California,San Francisco,94122,2013/11/22,2013/11/22,78.05,933.07,2013,11,22
38087,0.02,49.99,19.99,181,Wesley Waller,Regular Air,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,West,California,San Francisco,94122,2010/2/21,2010/2/21,-76.89,901.81,2010,2,21
90780,0.07,100.98,35.84,1796,Carlos Johnson,Delivery Truck,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",West,California,San Francisco,94110,2013/8/2,2013/8/7,-83.55344,888.48,2013,8,2
86600,0.01,155.99,8.99,1836,Dwight Albright Huffman,Express Air,Technology,Telephones and Communication,CF 688,West,California,San Francisco,94110,2010/10/19,2010/10/20,-219.07908,675.83,2010,10,19
34246,0.01,11.58,6.97,3196,Rick Foster Hawkins,Regular Air,Office Supplies,Envelopes,"Peel & Seel? Recycled Catalog Envelopes, Brown",West,California,San Francisco,94109,2011/10/7,2011/10/9,1.528,585.62,2011,10,7
90782,0.1,81.32,0.99,1796,Carlos Johnson,Regular Air,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece? Compact Power Control Center,West,California,San Francisco,94110,2013/12/17,2013/12/19,320.12032,522.56,2013,12,17
90779,0.08,65.99,8.99,1796,Carlos Johnson,Regular Air,Technology,Telephones and Communication,Talkabout T8367,West,California,San Francisco,94110,2013/5/11,2013/5/13,156.114,444.08,2013,5,11
34246,0.03,4.06,6.89,3196,Rick Foster Hawkins,Regular Air,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire? Vibra Groomer I? Upright Vac,West,California,San Francisco,94109,2011/10/7,2011/10/8,-308.532,358.93,2011,10,7
12643,0.02,15.04,1.97,181,Wesley Waller,Regular Air,Office Supplies,Paper,White GlueTop Scratch Pads,West,California,San Francisco,94122,2011/3/19,2011/3/21,143.23,345.69,2011,3,19
3585,0.07,1.68,1.57,181,Wesley Waller,Regular Air,Office Supplies,Pens & Art Supplies,Newell 323,West,California,San Francisco,94122,2010/11/22,2010/11/23,-35.75,186.59,2010,11,22
90776,0.01,10.98,4.8,1796,Carlos Johnson,Regular Air,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",West,California,San Francisco,94110,2011/9/26,2011/9/27,37.9,132.66,2011,9,26
42213,0.08,2.61,0.5,181,Wesley Waller,Regular Air,Office Supplies,Labels,Avery 494,West,California,San Francisco,94122,2012/3/21,2012/3/23,35.92,125.43,2012,3,21
90775,0.09,9.68,2.03,1796,Carlos Johnson,Regular Air,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",West,California,San Francisco,94110,2011/4/10,2011/4/12,64.7772,93.88,2011,4,10
90778,0.07,35.99,5.99,1796,Carlos Johnson,Regular Air,Technology,Telephones and Communication,Accessory41,West,California,San Francisco,94110,2013/3/23,2013/3/26,-17.413,92,2013,3,23
86607,0.08,29.18,8.55,1836,Dwight Albright Huffman,Regular Air,Furniture,Office Furnishings,"Deflect-o SuperTray? Unbreakable Stackable Tray, Letter, Black",West,California,San Francisco,94110,2013/3/27,2013/3/28,61.0719,88.51,2013,3,27
86608,0.06,39.48,1.99,1836,Dwight Albright Huffman,Regular Air,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",West,California,San Francisco,94110,2013/4/4,2013/4/6,-69.84,74.96,2013,4,4
25669,0.02,3.69,0.5,181,Wesley Waller,Regular Air,Office Supplies,Labels,Avery 487,West,California,San Francisco,94122,2012/1/16,2012/1/16,6.168,49.43,2012,1,16
90781,0.03,15.67,1.39,1796,Carlos Johnson,Regular Air,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",West,California,San Francisco,94110,2013/10/23,2013/10/24,12.5,48.34,2013,10,23
86602,0.03,4.98,6.07,1836,Dwight Albright Huffman,Regular Air,Office Supplies,Paper,Xerox 1897,West,California,San Francisco,94110,2011/3/25,2011/3/28,-102.36,40.5,2011,3,25
15907,0.09,7.04,2.17,3196,Rick Foster Hawkins,Regular Air,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",West,California,San Francisco,94109,2012/4/11,2012/4/12,-5.41,28.05,2012,4,11
90775,0.03,3.78,0.71,1796,Carlos Johnson,Express Air,Office Supplies,Rubber Bands,Staples Bulldog Clip,West,California,San Francisco,94110,2011/4/10,2011/4/15,11.7438,17.02,2011,4,10
48800,0.04,3499.99,24.49,2565,Amanda Kay,Regular Air,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,West,Washington,Seattle,98144,2011/10/22,2011/10/23,228.0904,50332.66,2011,10,22
3008,0.01,162.93,19.99,640,Neal Wolfe,Regular Air,Office Supplies,Envelopes,Multimedia Mailers,West,Washington,Seattle,98119,2012/11/7,2012/11/8,3081.02,23161.2,2012,11,7
33763,0.08,499.99,24.49,1280,Harold Albright,Regular Air,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,West,Washington,Seattle,98119,2011/9/23,2011/9/25,-234.79,19706,2011,9,23
24356,0.06,350.99,39,308,Glen Caldwell,Delivery Truck,Furniture,Chairs & Chairmats,Global Leather Executive Chair,West,Washington,Seattle,98115,2011/5/11,2011/5/13,3325.03,18407.67,2011,5,11
29958,0.1,500.98,26,308,Glen Caldwell,Delivery Truck,Furniture,Chairs & Chairmats,Global Troy? Executive Leather Low-Back Tilter,West,Washington,Seattle,98115,2012/1/6,2012/1/8,1363.316,16718.7,2012,1,6
2209,0,320.98,58.95,2645,Ronnie Dodson,Delivery Truck,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda? Round Back Stacking Chairs,West,Washington,Seattle,98103,2013/7/9,2013/7/11,2245.24,13255.99,2013,7,9
49990,0,442.14,14.7,1280,Harold Albright,Delivery Truck,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,West,Washington,Seattle,98119,2013/9/5,2013/9/5,501.51,10779.37,2013,9,5
19556,0.07,130.98,30,640,Neal Wolfe,Delivery Truck,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",West,Washington,Seattle,98119,2011/12/30,2012/1/16,-423.77,10671.2,2011,12,30
40194,0.1,160.98,30,308,Glen Caldwell,Delivery Truck,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,West,Washington,Seattle,98115,2013/10/6,2013/10/7,290.66,9464.39,2013,10,6
88908,0.02,1360.14,14.7,494,Jimmy Alston Holder,Delivery Truck,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,West,Washington,Seattle,98115,2010/12/20,2010/12/22,3042.18,8637.44,2010,12,20
19332,0.06,179.29,29.21,308,Glen Caldwell,Delivery Truck,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",West,Washington,Seattle,98115,2013/2/27,2013/3/1,-433.290143,8246.86,2013,2,27
56452,0,236.97,59.24,640,Neal Wolfe,Delivery Truck,Furniture,Tables,Chromcraft Rectangular Conference Tables,West,Washington,Seattle,98119,2010/2/14,2010/2/15,1192.04,6686.34,2010,2,14
19556,0.08,115.99,4.23,640,Neal Wolfe,Regular Air,Technology,Telephones and Communication,282,West,Washington,Seattle,98119,2011/12/30,2012/1/27,727.362,6013.69,2011,12,30
37760,0.04,85.99,0.99,308,Glen Caldwell,Regular Air,Technology,Telephones and Communication,Accessory34,West,Washington,Seattle,98115,2013/8/14,2013/8/16,897.867,5546.06,2013,8,14
32450,0.1,70.89,89.3,308,Glen Caldwell,Delivery Truck,Furniture,Tables,KI Conference Tables,West,Washington,Seattle,98115,2012/12/19,2012/12/19,54.23085,5277.58,2012,12,19
32869,0.1,175.99,8.99,698,Nelson Hensley,Regular Air,Technology,Telephones and Communication,2180,West,Washington,Seattle,98105,2010/3/27,2010/3/28,930.987,5250.66,2010,3,27
44295,0.07,115.99,2.5,117,Linda Weiss,Regular Air,Technology,Telephones and Communication,StarTAC 7797,West,Washington,Seattle,98103,2013/1/23,2013/1/25,585.9468,5006.28,2013,1,23
54753,0.06,155.99,3.9,698,Nelson Hensley,Regular Air,Technology,Telephones and Communication,T39m,West,Washington,Seattle,98105,2013/4/18,2013/4/19,1380.321,4711.24,2013,4,18
11077,0.06,160.98,35.02,640,Neal Wolfe,Delivery Truck,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,West,Washington,Seattle,98119,2010/3/20,2010/3/24,-229.68,4620.05,2010,3,20
33505,0.07,85.99,10.78,2645,Ronnie Dodson,Express Air,Technology,Telephones and Communication,3395,West,Washington,Seattle,98103,2011/9/25,2011/9/25,310.572,4504.21,2011,9,25
1447,0.07,65.99,8.99,308,Glen Caldwell,Regular Air,Technology,Telephones and Communication,SC-3160,West,Washington,Seattle,98115,2013/10/14,2013/10/17,239.4,4485.54,2013,10,14
45380,0,195.99,4.2,640,Neal Wolfe,Express Air,Technology,Telephones and Communication,KH 688,West,Washington,Seattle,98119,2010/4/30,2010/5/2,1030.509,4170.87,2010,4,30
40194,0,119.99,56.14,308,Glen Caldwell,Delivery Truck,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,West,Washington,Seattle,98115,2011/10/6,2011/10/8,-17.29908,3825.05,2011,10,6
8001,0.01,20.98,5.42,640,Neal Wolfe,Regular Air,Office Supplies,Storage & Organization,Acco Perma? 3000 Stacking Storage Drawers,West,Washington,Seattle,98119,2011/11/19,2011/11/21,112.22,3607.56,2011,11,19
41539,0.04,65.99,8.99,640,Neal Wolfe,Regular Air,Technology,Telephones and Communication,V 3600 Series,West,Washington,Seattle,98119,2012/5/3,2012/5/4,398.223,3596.04,2012,5,3
40672,0.04,100.98,35.84,308,Glen Caldwell,Delivery Truck,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",West,Washington,Seattle,98115,2013/10/29,2013/10/31,-159.21,3438.06,2013,10,29
46375,0.08,125.99,5.26,2565,Amanda Kay,Regular Air,Technology,Telephones and Communication,232,West,Washington,Seattle,98144,2011/8/26,2011/8/27,162.108,3085.78,2011,8,26
18950,0.05,90.97,14,308,Glen Caldwell,Delivery Truck,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,West,Washington,Seattle,98115,2013/2/27,2013/3/5,1101.9,3008.5,2013,2,27
21249,0.03,205.99,8.99,308,Glen Caldwell,Regular Air,Technology,Telephones and Communication,StarTAC 8000,West,Washington,Seattle,98115,2013/9/19,2013/9/21,-522.995,2700.43,2013,9,19
32869,0.05,51.65,18.45,698,Nelson Hensley,Regular Air,Furniture,Office Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",West,Washington,Seattle,98105,2010/3/27,2010/3/28,25.04,2470.84,2010,3,27
19556,0.09,55.98,4.86,640,Neal Wolfe,Regular Air,Office Supplies,Paper,Xerox 1908,West,Washington,Seattle,98119,2011/12/30,2012/1/10,469.69,2109.51,2011,12,30
21249,0.02,48.58,3.99,308,Glen Caldwell,Regular Air,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,West,Washington,Seattle,98115,2011/9/19,2011/9/21,299.35,1968.73,2011,9,19
40194,0.02,35.99,5,308,Glen Caldwell,Regular Air,Technology,Telephones and Communication,Accessory27,West,Washington,Seattle,98115,2011/10/6,2011/10/8,-134.5476,1964.4,2011,10,6
46402,0.01,66.99,13.99,2878,Susan Carroll Berman,Regular Air,Technology,Telephones and Communication,"Panasonic All Digital Answering System with Caller ID*, KX-TM150B",West,Washington,Seattle,98107,2012/1/8,2012/1/9,66.546,1961.35,2012,1,8
45380,0.06,65.99,8.8,640,Neal Wolfe,Express Air,Technology,Telephones and Communication,6120,West,Washington,Seattle,98119,2010/4/30,2010/5/1,288.09,1912.98,2010,4,30
52003,0.04,212.6,110.2,640,Neal Wolfe,Delivery Truck,Furniture,Tables,Bush Advantage Collection? Round Conference Table,West,Washington,Seattle,98119,2013/2/18,2013/2/25,-776.72,1884.21,2013,2,18
2209,0.1,125.99,3,2645,Ronnie Dodson,Regular Air,Technology,Telephones and Communication,270c,West,Washington,Seattle,98103,2013/7/9,2013/7/10,-161.117,1752.23,2013,7,9
46375,0.02,35.44,5.09,2565,Amanda Kay,Regular Air,Office Supplies,Paper,Xerox 1932,West,Washington,Seattle,98144,2011/8/26,2011/8/28,389.07,1622.03,2011,8,26
10435,0.06,22.99,8.99,1280,Harold Albright,Regular Air,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,West,Washington,Seattle,98119,2011/8/10,2011/8/12,-14.31,1559.08,2011,8,10
48515,0.01,15.04,1.97,308,Glen Caldwell,Express Air,Office Supplies,Paper,White GlueTop Scratch Pads,West,Washington,Seattle,98115,2012/12/20,2012/12/20,327.45,1451.6,2012,12,20
8994,0.1,40.48,19.99,698,Nelson Hensley,Regular Air,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,West,Washington,Seattle,98105,2010/4/7,2010/4/9,-580.32,1423.35,2010,4,7
19812,0.01,550.98,45.7,117,Linda Weiss,Delivery Truck,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,West,Washington,Seattle,98103,2011/4/2,2011/4/7,-163.2,1358.78,2011,4,2
46402,0.01,115.99,2.5,2878,Susan Carroll Berman,Express Air,Technology,Telephones and Communication,StarTAC 7797,West,Washington,Seattle,98107,2012/1/8,2012/1/9,21.1716,1320.74,2012,1,8
23172,0.07,96.45,13.99,117,Linda Weiss,Regular Air,Technology,Office Machines,Soundgear TeleForum DX Desktop Conference Phone,West,Washington,Seattle,98103,2013/4/24,2013/4/29,147.6,1191.73,2013,4,24
53410,0.08,14.81,13.32,698,Nelson Hensley,Regular Air,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",West,Washington,Seattle,98105,2010/8/7,2010/8/9,-253.11,1154.12,2010,8,7
10435,0.05,11.66,7.95,1280,Harold Albright,Regular Air,Office Supplies,Pens & Art Supplies,"Hunt BOSTON? Vista? Battery-Operated Pencil Sharpener, Black",West,Washington,Seattle,98119,2013/8/10,2013/8/11,-162.24,1075.74,2013,8,10
58788,0.04,30.98,6.5,698,Nelson Hensley,Regular Air,Technology,Computer Peripherals,Belkin ErgoBoard? Keyboard,West,Washington,Seattle,98105,2011/2/1,2011/2/3,43.72,983.78,2011,2,1
46402,0.03,29.18,8.55,2878,Susan Carroll Berman,Regular Air,Furniture,Office Furnishings,"Deflect-o SuperTray? Unbreakable Stackable Tray, Letter, Black",West,Washington,Seattle,98107,2012/1/8,2012/1/10,129.152,918.08,2012,1,8
43526,0.07,11.58,6.97,308,Glen Caldwell,Regular Air,Office Supplies,Envelopes,"Peel & Seel? Recycled Catalog Envelopes, Brown",West,Washington,Seattle,98115,2011/5/26,2011/5/26,-2.23,812.96,2011,5,26
22656,0.05,30.98,6.5,1280,Harold Albright,Express Air,Technology,Computer Peripherals,Belkin ErgoBoard? Keyboard,West,Washington,Seattle,98119,2011/12/22,2011/12/24,-77.89,587.67,2011,12,22
88910,0.08,39.89,3.04,494,Jimmy Alston Holder,Regular Air,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,West,Washington,Seattle,98115,2013/7/27,2013/8/1,391.23,567,2013,7,27
43526,0,15.31,8.78,308,Glen Caldwell,Regular Air,Office Supplies,Storage & Organization,Eldon Jumbo ProFile? Portable File Boxes Graphite/Black,West,Washington,Seattle,98115,2011/5/26,2011/5/27,-43.22,471.62,2011,5,26
54369,0,8.33,1.99,2878,Susan Carroll Berman,Express Air,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",West,Washington,Seattle,98107,2010/3/2,2010/3/4,82.31,421.08,2010,3,2
15463,0.04,5.98,7.5,1280,Harold Albright,Express Air,Office Supplies,Paper,Xerox 1920,West,Washington,Seattle,98119,2011/7/24,2011/7/26,-193.48,354.4,2011,7,24
29958,0,6.37,5.19,308,Glen Caldwell,Regular Air,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",West,Washington,Seattle,98115,2012/1/6,2012/1/7,-115.6808,346.83,2012,1,6
19042,0.07,40.98,7.47,1280,Harold Albright,Regular Air,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",West,Washington,Seattle,98119,2010/3/1,2010/3/2,54.9015,327.61,2010,3,1
32869,0.06,8.12,2.83,698,Nelson Hensley,Regular Air,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",West,Washington,Seattle,98105,2010/3/27,2010/3/28,-82.83,322.03,2010,3,27
33540,0.1,9.85,4.82,308,Glen Caldwell,Regular Air,Office Supplies,Pens & Art Supplies,Lumber Crayons,West,Washington,Seattle,98115,2012/6/6,2012/6/10,-27.15,318.32,2012,6,6
37895,0.1,21.98,8.32,308,Glen Caldwell,Regular Air,Office Supplies,Paper,Standard Line? ¡°While You Were Out¡± Hardbound Telephone Message Book,West,Washington,Seattle,98115,2013/3/30,2013/4/2,24.2,304.65,2013,3,30
37760,0.01,8.33,1.99,308,Glen Caldwell,Regular Air,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",West,Washington,Seattle,98115,2010/8/14,2010/8/15,10.74,280.62,2010,8,14
49927,0.08,7.59,4,2565,Amanda Kay,Regular Air,Furniture,Office Furnishings,"Master Giant Foot? Doorstop, Safety Yellow",West,Washington,Seattle,98144,2013/7/20,2013/7/22,13.44,277.9,2013,7,20
2209,0.08,4.28,0.94,2645,Ronnie Dodson,Regular Air,Office Supplies,Pens & Art Supplies,Newell 336,West,Washington,Seattle,98103,2013/7/9,2013/7/9,25.88,245.26,2013,7,9
29764,0,15.01,8.4,308,Glen Caldwell,Express Air,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",West,Washington,Seattle,98115,2013/7/22,2013/7/23,-8.5905,231.13,2013,7,22
13959,0.01,4.91,0.5,117,Linda Weiss,Regular Air,Office Supplies,Labels,Avery 493,West,Washington,Seattle,98103,2010/4/4,2010/4/6,112.06,228.46,2010,4,4
33505,0.09,4,1.3,2645,Ronnie Dodson,Regular Air,Office Supplies,Paper,EcoTones? Memo Sheets,West,Washington,Seattle,98103,2011/9/25,2011/9/29,20.82,213.48,2011,9,25
45671,0.05,9.77,6.02,640,Neal Wolfe,Regular Air,Furniture,Office Furnishings,DAX Solid Wood Frames,West,Washington,Seattle,98119,2012/6/12,2012/6/19,7,204.64,2012,6,12
49927,0.01,4.98,4.95,2565,Amanda Kay,Regular Air,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,West,Washington,Seattle,98144,2013/7/20,2013/7/20,-54.0845,193.21,2013,7,20
17542,0.01,2.88,0.5,640,Neal Wolfe,Regular Air,Office Supplies,Labels,Avery 49,West,Washington,Seattle,98119,2011/8/31,2011/9/2,43.37,191.93,2011,8,31
16772,0.04,2.61,0.5,117,Linda Weiss,Regular Air,Office Supplies,Labels,Avery 479,West,Washington,Seattle,98103,2013/12/26,2013/12/28,32.81,191.42,2013,12,26
36038,0.02,3.28,5,117,Linda Weiss,Regular Air,Office Supplies,Pens & Art Supplies,Newell 35,West,Washington,Seattle,98103,2013/8/16,2013/8/18,-89.06,190.52,2013,8,16
13444,0.06,4.76,0.88,2645,Ronnie Dodson,Regular Air,Office Supplies,Paper,Wirebound Voice Message Log Book,West,Washington,Seattle,98103,2013/1/5,2013/1/8,21.848,168.48,2013,1,5
31171,0.08,4.55,1.49,2565,Amanda Kay,Regular Air,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,West,Washington,Seattle,98144,2013/4/8,2013/4/9,32.1895,161.02,2013,4,8
8001,0.1,2.18,7.09,640,Neal Wolfe,Regular Air,Office Supplies,Paper,"Ampad? Evidence? Wirebond Steno Books, 6"" x 9""",West,Washington,Seattle,98119,2011/11/19,2011/11/21,-81.08,128.18,2011,11,19
11968,0.04,3.38,0.85,698,Nelson Hensley,Regular Air,Office Supplies,Pens & Art Supplies,Avery Hi-Liter? Fluorescent Desk Style Markers,West,Washington,Seattle,98105,2012/3/16,2012/3/16,26.09,123.62,2012,3,16
7909,0.03,4.26,1.2,117,Linda Weiss,Regular Air,Office Supplies,Pens & Art Supplies,"Dixon Prang? Watercolor Pencils, 10-Color Set with Brush",West,Washington,Seattle,98103,2010/1/3,2010/1/4,9.82,122.23,2010,1,3
49927,0.04,2.18,0.78,2565,Amanda Kay,Regular Air,Office Supplies,Rubber Bands,Stockwell Push Pins,West,Washington,Seattle,98144,2013/7/20,2013/7/21,6.67,120.8,2013,7,20
88905,0.06,8.32,2.38,494,Jimmy Alston Holder,Regular Air,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",West,Washington,Seattle,98115,2010/5/15,2010/5/17,-36.63,101.26,2010,5,15
58914,0.07,2.12,1.99,117,Linda Weiss,Regular Air,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,West,Washington,Seattle,98103,2010/4/9,2010/4/11,-55.84,99.94,2010,4,9
52003,0.1,55.99,5,640,Neal Wolfe,Regular Air,Technology,Telephones and Communication,Accessory36,West,Washington,Seattle,98119,2013/2/18,2013/2/18,-300.388,93.34,2013,2,18
32454,0.05,6.81,5.48,2878,Susan Carroll Berman,Regular Air,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,West,Washington,Seattle,98107,2012/3/31,2012/4/1,-29.5895,90.88,2012,3,31
13959,0.09,4,1.3,117,Linda Weiss,Express Air,Office Supplies,Paper,EcoTones? Memo Sheets,West,Washington,Seattle,98103,2010/4/4,2010/4/6,16.79,77.61,2010,4,4
